work_id	canonical_title	normalized_title	title_variants_json	cluster_status	notes
qb_lit_the_company_of_wolves_caca6e39	The Company of Wolves	the company of wolves	"{""The Company of Wolves"":38}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_crowds_and_power_c7542a6b	Crowds and Power	crowds and power	"{""Crowds and Power"":40}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_pope_of_fools_8e7b9435	Pope of Fools	pope of fools	"{""Pope of Fools"":47}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_giving_tree_dc9ff04c	The Giving Tree	the giving tree	"{""The Giving Tree"":31}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_hog_butcher_for_the_world_tool_maker_stacker_of_wheat_7934878c	Hog Butcher for the World, Tool Maker, Stacker of Wheat	hog butcher for the world tool maker stacker of wheat	"{""Hog Butcher for the World, Tool Maker, Stacker of Wheat"":40,""Hog Butcher for the World / Tool Maker, Stacker of Wheat"":2,""Hog Butcher for the World/Tool Maker, Stacker of Wheat"":2}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_fine_clothes_to_the_jew_613215d5	Fine Clothes to the Jew	fine clothes to the jew	"{""Fine Clothes to the Jew"":40}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_american_revolution_8857b2c0	American Revolution	american revolution	"{""American Revolution"":34}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_amen_corner_ca44c2e5	The Amen Corner	the amen corner	"{""The Amen Corner"":38}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_setting_out_cc355c53	The Setting Out	the setting out	"{""The Setting Out"":36}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_running_dog_c463b623	Running Dog	running dog	"{""Running Dog"":30}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_recognition_of_sakuntala_d5880d79	The Recognition of Sakuntala	the recognition of sakuntala	"{""The Recognition of Sakuntala"":23,""The Recognition of Śakuntalā"":1}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_indiana_6f318d50	Indiana	indiana	"{""Indiana"":16}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_end_of_something_dbb0f37b	The End of Something	the end of something	"{""The End of Something"":42}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_leaf_storm_85a7f5ed	Leaf Storm	leaf storm	"{""Leaf Storm"":37}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_city_of_the_big_shoulders_f671af9e	City of the Big Shoulders	city of the big shoulders	"{""City of the Big Shoulders"":33}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_andromaque_and_phedre_c6a58ab6	Andromaque and Phedre	andromaque and phedre	"{""Andromaque and Phedre"":39}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_egmont_1d9c8c8a	Egmont	egmont	"{""Egmont"":15}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_towards_a_new_theory_of_vision_d78fc8f1	Towards a New Theory of Vision	towards a new theory of vision	"{""Towards a New Theory of Vision"":32}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_lamia_6199c572	Lamia	lamia	"{""Lamia"":15}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_soul_of_man_under_socialism_69c09698	The Soul of Man Under Socialism	the soul of man under socialism	"{""The Soul of Man Under Socialism"":25,""The Soul of Man under Socialism"":3}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_dream_land_6c678399	Dream-Land	dream land	"{""Dream-Land"":42}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_imaginary_invalid_and_tartuffe_d85461c4	The Imaginary Invalid and Tartuffe	the imaginary invalid and tartuffe	"{""The Imaginary Invalid and Tartuffe"":50}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_barbara_fritchie_24374dd0	Barbara Fritchie	barbara fritchie	"{""Barbara Fritchie"":30}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_ii_de_1d96378a	II de	ii de	"{""II de"":31}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_an_essay_on_phenomenological_ontology_de9519c3	An Essay on Phenomenological Ontology	an essay on phenomenological ontology	"{""An Essay on Phenomenological Ontology"":45}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_essay_on_phenomenological_ontology_cb6df69a	Essay on Phenomenological Ontology	essay on phenomenological ontology	"{""Essay on Phenomenological Ontology"":36}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_demons_6f58e231	Demons	demons	"{""Demons"":18}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_hans_of_iceland_2bf80494	Hans of Iceland	hans of iceland	"{""Hans of Iceland"":38}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_les_miserables_and_the_hunchback_of_notre_dame_ac5a8721	Les Miserables and The Hunchback of Notre Dame	les miserables and the hunchback of notre dame	"{""Les Miserables and The Hunchback of Notre Dame"":37}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_zeze_the_x_057cc353	Zeze the X	zeze the x	"{""Zeze the X"":49}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_daughters_of_the_late_colonel_a269bcce	The Daughters of the Late Colonel	the daughters of the late colonel	"{""The Daughters of the Late Colonel"":47,""The (*) Daughters of the Late Colonel"":1}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_mezzo_cammin_5cb6210b	Mezzo Cammin	mezzo cammin	"{""Mezzo Cammin"":22}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_stone_raft_and_blindness_f265f6e0	The Stone Raft and Blindness	the stone raft and blindness	"{""The Stone Raft and Blindness"":47}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_i_am_legend_0499408b	I Am Legend	i am legend	"{""I Am Legend"":38}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_spanish_dancer_098423c8	The Spanish Dancer	the spanish dancer	"{""The Spanish Dancer"":45}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_book_of_mormon_a0121d9f	Book of Mormon	book of mormon	"{""Book of Mormon"":14,""Book of _Mormon"":1}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_pearl_4ddc5d84	Pearl	pearl	"{""Pearl"":17}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_crabwalk_ff658ba5	Crabwalk	crabwalk	"{""Crabwalk"":33}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_persons_and_places_a0cd0f3a	Persons and Places	persons and places	"{""Persons and Places"":35}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_pacification_of_the_primitive_tribes_6e8db4f7	The Pacification of the Primitive Tribes	the pacification of the primitive tribes	"{""The Pacification of the Primitive Tribes"":38,""The Pacification of The Primitive Tribes"":1}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_pictures_of_the_gone_world_35a544f9	Pictures of the Gone World	pictures of the gone world	"{""Pictures of the Gone World"":38}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_just_give_me_a_cool_drink_of_water_7ed0b0ed	Just Give Me a Cool Drink of Water	just give me a cool drink of water	"{""Just Give Me a Cool Drink of Water"":48}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_beat_beat_drums_c4c28302	Beat! Beat! Drums	beat beat drums	"{""Beat! Beat! Drums"":43,""Beat! Beat! (*) Drums"":2}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_philoctetes_aa59cb11	Philoctetes	philoctetes	"{""Philoctetes"":14}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_structure_of_social_action_d322d2b2	The Structure of Social Action	the structure of social action	"{""The Structure of Social Action"":22}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_if_on_a_winter_c4478e37	If on a Winter	if on a winter	"{""If on a Winter"":29,""If On a Winter"":3}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_down_at_the_dinghy_039183c4	Down at the Dinghy	down at the dinghy	"{""Down at the Dinghy"":25}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_schindler_20e1d3de	Schindler	schindler	"{""Schindler"":34}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_city_on_the_edge_of_forever_58f15fe5	City on the Edge of Forever	city on the edge of forever	"{""City on the Edge of Forever"":38}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_supper_at_elsinore_8c2e18d0	The Supper at Elsinore	the supper at elsinore	"{""The Supper at Elsinore"":50}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_revelation_f6c564eb	Revelation	revelation	"{""Revelation"":21}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_buddenbrooks_and_death_in_venice_2a36832a	Buddenbrooks and Death in Venice	buddenbrooks and death in venice	"{""Buddenbrooks and Death in Venice"":45}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_sahara_of_the_bozart_9f00979d	The Sahara of the Bozart	the sahara of the bozart	"{""The Sahara of the Bozart"":29}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_life_of_charlemagne_a72c142b	Life of Charlemagne	life of charlemagne	"{""Life of Charlemagne"":40}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_maria_e21fc56c	Maria	maria	"{""Maria"":33}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_translated_ed872647	Translated	translated	"{""Translated"":30}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_pafko_at_the_wall_5f23cdb4	Pafko at the Wall	pafko at the wall	"{""Pafko at the Wall"":53,""Pafko at the (*) Wall"":2}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
