candidate_id	canonical_title	normalized_title	form_hint	candidate_source	disambiguation_status	distinct_question_count	distinct_set_count	distinct_year_count	notes
qb_lit_residence_on_earth_efbc1baa	Residence on Earth	residence on earth	unknown	author_verb_title:8;typed_title:7;quoted_lit_context:2	accepted_likely_work	17	14	14	Generated from quizbowl clue_text only; threshold=4.
qb_lit_alls_well_that_ends_well_c1afb3d7	All's Well That Ends Well	alls well that ends well	seeded_literary_work	seed_exact_title_clue_hit:18	accepted_likely_work	18	17	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_secret_sharer_1f76b687	The Secret Sharer	the secret sharer	story	quoted_lit_context:15;author_verb_title:3	accepted_likely_work	18	15	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_cop_and_the_anthem_99dba35c	The Cop and the Anthem	the cop and the anthem	story	quoted_lit_context:17	accepted_likely_work	17	17	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_an_essay_on_criticism_6f203e6e	An Essay on Criticism	an essay on criticism	essay	quoted_lit_context:12;author_verb_title:5	accepted_likely_work	17	17	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_sea_of_fertility_13f993f2	The Sea of Fertility	the sea of fertility	tetralogy	author_verb_title:14;typed_title:4	accepted_likely_work	18	18	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_she_walks_in_beauty_57e6371c	She Walks in Beauty	she walks in beauty	epic	quoted_lit_context:18	accepted_likely_work	18	18	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_prelude_47eff730	The Prelude	the prelude	poem	quoted_lit_context:10;author_verb_title:5;typed_title:5	needs_review_common_or_short_title	20	17	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_blessed_be_the_tie_that_binds_32c7cdfe	Blessed Be the Tie That Binds	blessed be the tie that binds	play	quoted_lit_context:17	accepted_likely_work	17	17	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_vanity_of_human_wishes_b89ced22	The Vanity of Human Wishes	the vanity of human wishes	poem	quoted_lit_context:15;author_verb_title:2;typed_title:1	accepted_likely_work	18	17	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_rabbit_6d0ebbbd	Rabbit	rabbit	unknown	quoted_lit_context:10;author_verb_title:8	needs_review_common_or_short_title	18	16	14	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_razor_38add99e	The Razor	the razor	unknown	author_verb_title:16;typed_title:1	needs_review_common_or_short_title	17	17	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sea_of_fertility_440f1127	Sea of Fertility	sea of fertility	tetralogy	author_verb_title:19	accepted_likely_work	19	19	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_winter_dreams_512911d4	Winter Dreams	winter dreams	novel	quoted_lit_context:17;typed_title:1	needs_review_possible_character_or_person	18	16	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sun_stone_46fa3c94	Sun Stone	sun stone	poem	quoted_lit_context:11;author_verb_title:4;typed_title:3	needs_review_possible_character_or_person	18	17	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_giovanni_85dd3443	Giovanni	giovanni	novel	author_verb_title:11;typed_title:6	needs_review_common_or_short_title	17	16	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_gimpel_the_fool_84404bfb	Gimpel the Fool	gimpel the fool	story	quoted_lit_context:19	accepted_likely_work	19	18	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_brahma_e7b400b1	Brahma	brahma	poem	quoted_lit_context:18	needs_review_common_or_short_title	18	15	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_poems_c84e1948	Poems	poems	poem	byline_title:15;typed_title:3	needs_review_common_or_short_title	18	15	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_rock_drill_2ca70f62	Rock-Drill	rock drill	poem	quoted_lit_context:18	needs_review_short_title	18	17	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_out_out_0495db1e	Out, Out-	out out	poem	quoted_lit_context:18	accepted_likely_work	18	16	9	Generated from quizbowl clue_text only; threshold=4.
qb_lit_prince_charming_d8a2ae9b	Prince Charming	prince charming	novel	quoted_lit_context:16	needs_review_possible_character_or_person	16	16	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_window_52e36855	The Window	the window	novel	quoted_lit_context:17	needs_review_common_or_short_title	17	16	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_emma_efdb8f7f	Emma	emma	unknown	author_verb_title:9;title_context:8;typed_title:1	needs_review_common_or_short_title	18	18	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_naked_lunch_20a31dd5	Naked Lunch	naked lunch	unknown	author_verb_title:14;typed_title:4	needs_review_possible_character_or_person	18	17	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_first_fig_ba4f79f2	First Fig	first fig	poem	quoted_lit_context:17;typed_title:1	needs_review_possible_character_or_person	18	17	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_hugh_selwyn_mauberley_eefa228f	Hugh Selwyn Mauberley	hugh selwyn mauberley	poem	quoted_lit_context:12;author_verb_title:4;typed_title:2	accepted_likely_work	18	16	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_we_wear_the_mask_ac3021ee	We Wear the Mask	we wear the mask	poem	quoted_lit_context:18	accepted_likely_work	18	18	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_anthills_of_the_savannah_240b1cff	Anthills of the Savannah	anthills of the savannah	unknown	author_verb_title:12;typed_title:5;quoted_lit_context:1	accepted_likely_work	18	16	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_if_on_a_winter_c4478e37	If on a Winter	if on a winter	novel	author_verb_title:13;typed_title:4	accepted_likely_work	17	17	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sea_grapes_dffaa120	Sea Grapes	sea grapes	poem	quoted_lit_context:16;typed_title:2	needs_review_possible_character_or_person	18	18	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_richard_iii_7ceeb7b0	Richard III	richard iii	seeded_literary_work	seed_exact_title_clue_hit:18	accepted_likely_work	18	15	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_death_and_the_compass_207b9a52	Death and the Compass	death and the compass	story	quoted_lit_context:15;typed_title:1	accepted_likely_work	16	16	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_hyperion_36a7ee94	Hyperion	hyperion	poem	quoted_lit_context:11;typed_title:6	needs_review_common_or_short_title	17	15	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_piazza_tales_acba8e19	The Piazza Tales	the piazza tales	collection	typed_title:10;author_verb_title:5;quoted_lit_context:1	accepted_likely_work	16	16	14	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_island_of_the_day_before_efcf2ae2	The Island of the Day Before	the island of the day before	novel	author_verb_title:14;quoted_lit_context:2;typed_title:1	accepted_likely_work	17	17	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_spring_and_all_54b4b96f	Spring and All	spring and all	collection	typed_title:9;quoted_lit_context:7;author_verb_title:1	accepted_likely_work	17	17	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_jana_gana_mana_bfd720c2	Jana Gana Mana	jana gana mana	collection	quoted_lit_context:13;author_verb_title:3	accepted_likely_work	16	16	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_bernice_bobs_her_hair_d36a5d29	Bernice Bobs Her Hair	bernice bobs her hair	story	quoted_lit_context:19	accepted_likely_work	19	17	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_chambered_nautilus_72437b14	The Chambered Nautilus	the chambered nautilus	poem	quoted_lit_context:16;typed_title:1	accepted_likely_work	17	16	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_epithalamion_817e773f	Epithalamion	epithalamion	poem	quoted_lit_context:12;author_verb_title:2;typed_title:2	needs_review_common_or_short_title	16	16	14	Generated from quizbowl clue_text only; threshold=4.
qb_lit_fear_and_loathing_in_las_vegas_c93e283c	Fear and Loathing in Las Vegas	fear and loathing in las vegas	unknown	author_verb_title:13;typed_title:2;quoted_lit_context:1	accepted_likely_work	16	16	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sula_49fff476	Sula	sula	novel	author_verb_title:11;typed_title:6	needs_review_common_or_short_title	17	17	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_norwegian_wood_136a9ad1	Norwegian Wood	norwegian wood	novel	author_verb_title:12;typed_title:6;quoted_lit_context:1	needs_review_possible_character_or_person	19	18	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_an_essay_on_man_30f611b1	An Essay on Man	an essay on man	essay	quoted_lit_context:13;author_verb_title:3	accepted_likely_work	16	16	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_grace_fd1cf5e2	Grace	grace	collection	quoted_lit_context:15	needs_review_common_or_short_title	15	15	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_english_patient_8ed4ced8	The English Patient	the english patient	novel	author_verb_title:12;typed_title:4;quoted_lit_context:2	accepted_likely_work	18	14	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_moor_of_venice_f4cfaf72	Moor of Venice	moor of venice	play	quoted_lit_context:17	accepted_likely_work	17	16	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_fire_sermon_06859c94	The Fire Sermon	the fire sermon	poem	quoted_lit_context:17	accepted_likely_work	17	14	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_patriotism_bc73966b	Patriotism	patriotism	short_story	quoted_lit_context:16	needs_review_common_or_short_title	16	16	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_epistle_to_dr_arbuthnot_73d92b65	Epistle to Dr. Arbuthnot	epistle to dr arbuthnot	essay	quoted_lit_context:16	accepted_likely_work	16	16	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_calamus_c5f057ab	Calamus	calamus	poem	quoted_lit_context:15;author_verb_title:1	needs_review_common_or_short_title	16	16	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_monkey_0f3bb787	The Monkey	the monkey	novel	quoted_lit_context:16;author_verb_title:1	needs_review_common_or_short_title	17	16	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_diary_of_a_madman_775c3720	Diary of a Madman	diary of a madman	story	quoted_lit_context:14;author_verb_title:3	accepted_likely_work	17	16	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_holy_sonnets_d07b410f	Holy Sonnets	holy sonnets	sonnet	author_verb_title:10;typed_title:6;quoted_lit_context:1	needs_review_possible_character_or_person	17	17	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_diamond_as_big_as_the_ritz_1a51d64e	The Diamond as Big as the Ritz	the diamond as big as the ritz	novel	quoted_lit_context:17	accepted_likely_work	17	17	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_rikki_tikki_tavi_29ce931e	Rikki-Tikki-Tavi	rikki tikki tavi	collection	quoted_lit_context:17	needs_review_short_title	17	17	14	Generated from quizbowl clue_text only; threshold=4.
qb_lit_orlando_16bdcb76	Orlando	orlando	novel	author_verb_title:10;typed_title:7	needs_review_common_or_short_title	17	16	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_notes_on_camp_aa4cb808	Notes on Camp	notes on camp	essay	quoted_lit_context:19	accepted_likely_work	19	18	14	Generated from quizbowl clue_text only; threshold=4.
qb_lit_invisible_cities_c827384f	Invisible Cities	invisible cities	novel	author_verb_title:13;typed_title:6	needs_review_possible_character_or_person	19	19	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_harrison_bergeron_5f38b99e	Harrison Bergeron	harrison bergeron	short_story	quoted_lit_context:18	needs_review_possible_character_or_person	18	17	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_lament_for_the_death_of_a_bullfighter_4d3ff4bc	Lament for the Death of a Bullfighter	lament for the death of a bullfighter	poem	quoted_lit_context:17;typed_title:1	accepted_likely_work	18	17	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_funes_the_memorious_db1ad632	Funes the Memorious	funes the memorious	story	quoted_lit_context:15;author_verb_title:1	accepted_likely_work	16	16	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_still_i_rise_317877f0	Still I Rise	still i rise	poem	quoted_lit_context:17	accepted_likely_work	17	16	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_secret_life_of_walter_mitty_f0af0c4f	The Secret Life of Walter Mitty	the secret life of walter mitty	story	quoted_lit_context:15;author_verb_title:2	accepted_likely_work	17	16	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_luck_of_roaring_camp_c6b01a05	The Luck of Roaring Camp	the luck of roaring camp	short_story	quoted_lit_context:17;author_verb_title:2	accepted_likely_work	19	19	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_frost_at_midnight_22a7f246	Frost at Midnight	frost at midnight	poem	quoted_lit_context:17	accepted_likely_work	17	15	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_you_andrew_marvell_87b98f86	You, Andrew Marvell	you andrew marvell	poem	quoted_lit_context:18	accepted_likely_work	18	16	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_moll_flanders_and_robinson_crusoe_3718f500	Moll Flanders and Robinson Crusoe	moll flanders and robinson crusoe	unknown	author_verb_title:16	accepted_likely_work	16	15	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_jew_of_malta_and_doctor_faustus_7c9b4f68	The Jew of Malta and Doctor Faustus	the jew of malta and doctor faustus	play	author_verb_title:18	accepted_likely_work	18	15	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_palace_walk_282fbfaf	Palace Walk	palace walk	trilogy	author_verb_title:11;typed_title:4;quoted_lit_context:2	needs_review_possible_character_or_person	17	17	10	Generated from quizbowl clue_text only; threshold=4.
qb_lit_cyrano_de_bergerac_cbb05dfe	Cyrano de Bergerac	cyrano de bergerac	seeded_literary_work	seed_exact_title_clue_hit:18	accepted_likely_work	18	16	9	Generated from quizbowl clue_text only; threshold=4.
qb_lit_miniver_cheevy_5679f360	Miniver Cheevy	miniver cheevy	poem	quoted_lit_context:16	needs_review_possible_character_or_person	16	16	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_tulips_6e66bf02	Tulips	tulips	poem	quoted_lit_context:14;typed_title:2	needs_review_common_or_short_title	16	16	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_book_of_laughter_and_forgetting_af646aa5	The Book of Laughter and Forgetting	the book of laughter and forgetting	novel	author_verb_title:14;typed_title:3;quoted_lit_context:1	accepted_likely_work	18	18	15	Generated from quizbowl clue_text only; threshold=4.
qb_lit_absalom_and_achitophel_9c4c3985	Absalom and Achitophel	absalom and achitophel	poem	quoted_lit_context:10;author_verb_title:5;typed_title:3	accepted_likely_work	18	17	12	Generated from quizbowl clue_text only; threshold=4.
qb_lit_mario_and_the_magician_33388035	Mario and the Magician	mario and the magician	unknown	quoted_lit_context:9;author_verb_title:5;title_context:2;typed_title:1	accepted_likely_work	17	16	9	Generated from quizbowl clue_text only; threshold=4.
qb_lit_demian_4800fb12	Demian	demian	novel	author_verb_title:11;typed_title:5	needs_review_common_or_short_title	16	15	11	Generated from quizbowl clue_text only; threshold=4.
qb_lit_zorba_the_greek_0ff06c0d	Zorba the Greek	zorba the greek	unknown	author_verb_title:14;typed_title:2;title_context:1	accepted_likely_work	17	17	13	Generated from quizbowl clue_text only; threshold=4.
qb_lit_aurora_leigh_750e4d22	Aurora Leigh	aurora leigh	novel	author_verb_title:7;typed_title:6;quoted_lit_context:3	needs_review_possible_character_or_person	16	15	10	Generated from quizbowl clue_text only; threshold=4.
