candidate_id	canonical_title	rejection_reason	base_rejection_reason	total_question_count	answerline_question_count	clue_mention_question_count	distinct_set_count	source_counts_json	form_counts_json	answerline_form_counts_json	track_counts_json	literary_signal_count	non_literary_signal_count	adjudication_decision	adjudication_reason	example_snippet
qb_lit_essay_on_the_true_art_of_playing_keyboard_instruments_c5c79711	Essay on the True Art of Playing Keyboard Instruments	rejected_non_literary_context	rejected_non_literary_context	40	0	40	26	"{""author_verb_title"":14,""clue_derived_seed_clue_mention"":40,""quoted_lit_context"":4}"	"{""clue_derived_seed"":40,""essay"":17,""work"":1}"	{}	"{""history"":1,""other_academic"":35}"	47	52	""	""	ederick the Great,who had received his father's Musical Offering. The author of Essay on the True Art of Playing Keyboard Instruments, FTP, identify this brother of Wilhelm Friedemann, the second son of the composer of T
qb_lit_yerma_and_blood_wedding_410b99c4	Yerma and Blood Wedding	rejected_combined_title_author_prompt	accepted_likely_work	38	0	38	29	"{""author_verb_title"":7,""clue_derived_seed_clue_mention"":38}"	"{""clue_derived_seed"":38,""play"":1,""unknown"":4,""work"":2}"	{}	"{""geography"":3,""literature"":18,""other_academic"":14}"	70	1	reject	combined_title_author_prompt	ardo kill each other over the Bride. For 10 points, name this Spanish writer of Yerma and Blood Wedding.
qb_lit_songs_of_love_5aa15955	Songs of Love	rejected_title_fragment_duplicate	accepted_likely_work	36	0	36	26	"{""clue_derived_seed_clue_mention"":36,""typed_title"":12}"	"{""clue_derived_seed"":36,""play"":12}"	{}	"{""geography"":4,""literature"":1,""other_academic"":27,""pop_culture"":5}"	49	8	reject	title_fragment_duplicate	ies in little Havana to big shots on the New York stage in The Mambo Kings Play Songs of Love.
qb_lit_what_a110e6b9	What	rejected_title_fragment_duplicate	needs_review_common_or_short_title	40	0	40	25	"{""author_verb_title"":4,""quoted_lit_context"":9,""typed_title"":27}"	"{""autobiography"":1,""book"":4,""collection"":16,""elegy"":3,""novel"":7,""play"":1,""poem"":2,""trilogy"":1,""unknown"":3,""work"":2}"	{}	"{""fine_arts"":2,""history"":1,""literature"":4,""other_academic"":13,""pop_culture"":4,""science"":1}"	44	6	reject	title_fragment_duplicate	ist movement is this woman who won the Pulitzer posthumously for the collection What’s O’Clock. Her other collections include Sword Blades and Poppy Seed andMen, Women and Ghosts.
qb_lit_we_shall_overcome_f17533cc	We Shall Overcome	rejected_non_literary_context	rejected_non_literary_context	42	0	42	26	"{""clue_derived_seed_clue_mention"":42,""quoted_lit_context"":4}"	"{""clue_derived_seed"":42,""play"":1,""unknown"":3}"	{}	"{""geography"":3,""history"":1,""other_academic"":22,""pop_culture"":5}"	10	3	""	""	ompromise. In 1987 this man published a folk song and spoken word album titled “We Shall Overcome” and in 2016 he founded the organization Our Revolution. For 10 points, name this former mayor of Burlington, Vermont, a d
qb_lit_i_got_you_babe_f00e4a2e	I Got You Babe	rejected_non_literary_context	rejected_non_literary_context	34	0	34	29	"{""clue_derived_seed_clue_mention"":34,""quoted_lit_context"":3}"	"{""clue_derived_seed"":34,""comedy"":1,""play"":1,""work"":1}"	{}	"{""other_academic"":12,""pop_culture"":21}"	35	0	""	""	e to shoot another character at a wedding. In a film with this trope, the song “I Got You Babe” plays from an alarm clock of a character who learns to ice sculpt and play the piano. For 10 points, Cristin Miloti and Andy
qb_lit_a_plea_for_excuses_c0d8c448	A Plea for Excuses	rejected_philosophy_domain	accepted_likely_work	23	1	22	17	"{""clue_derived_seed_clue_mention"":22,""quoted_lit_context"":12,""raw_answerline_work_prompt"":1}"	"{""book"":1,""clue_derived_seed"":22,""cycle"":1,""essay"":8,""play"":1,""work"":2}"	"{""essay"":1}"	"{""other_academic"":23,""philosophy"":2}"	21	16	reject	philosophy_domain	hree Ways of Spilling Ink.” He distinguishes between accidents and mistakes in “A Plea for Excuses.” His theories are criticized in an essay arguing for a “graphematic” structure of all communication titled “Signature Ev
qb_lit_man_and_superman_and_pygmalion_ab142d0d	Man and Superman and Pygmalion	rejected_combined_title_author_prompt	accepted_likely_work	34	0	34	26	"{""author_verb_title"":18,""clue_derived_seed_clue_mention"":34}"	"{""clue_derived_seed"":34,""drama"":1,""play"":9,""unknown"":6,""work"":2}"	{}	"{""literature"":33,""other_academic"":4}"	68	2	reject	combined_title_author_prompt	y founded in late 19th century England included members like this playwright of Man and Superman and Pygmalion.
qb_lit_perestroika_012d11c5	Perestroika	rejected_part_title_duplicate_of_angels_in_america	needs_review_section_or_subwork_title	43	0	43	25	"{""quoted_lit_context"":43}"	"{""novel"":1,""play"":40,""work"":2}"	{}	"{""literature"":3,""other_academic"":24,""science"":1}"	47	0	reject	part_title_duplicate_of_angels_in_america	ouis at the end of the work, which stars Roy Cohn. “Millennium Approaches” and “Perestroika” are the two parts of, for 10 points, which play, subtitled “A Gay Fantasia on National Themes” and written by Tony Kushner?
qb_lit_the_children_c9377799	The Children	rejected_title_fragment_duplicate	needs_review_possible_character_or_person	42	0	42	29	"{""author_verb_title"":26,""typed_title"":16}"	"{""book"":7,""novel"":1,""play"":27,""poem"":1,""unknown"":6}"	{}	"{""literature"":15,""other_academic"":12,""pop_culture"":1,""science"":1}"	34	0	reject	title_fragment_duplicate	[10] This playwright of The Children’s Hour also wrote about Regina, who lets her husband die of a heart attack so she can inherit his wealth, in The Little Foxes.
qb_lit_the_culture_of_cities_3d98961c	The Culture of Cities	rejected_non_literary_context	rejected_non_literary_context	38	0	38	30	"{""author_verb_title"":3,""clue_derived_seed_clue_mention"":38}"	"{""clue_derived_seed"":38,""ode"":1,""unknown"":2}"	{}	"{""other_academic"":39}"	7	12	""	""	scape and modern culture. FTP identify this historian and sociologist who wrote The Culture of Cities.
qb_lit_globalization_and_its_discontents_a64c33bf	Globalization and Its Discontents	rejected_non_literary_context	rejected_non_literary_context	39	0	39	30	"{""author_verb_title"":7,""clue_derived_seed_clue_mention"":39,""typed_title"":2}"	"{""book"":2,""clue_derived_seed"":39,""unknown"":7}"	{}	"{""other_academic"":38,""social_science"":1}"	0	9	""	""	ho drew on his experience as the World Bank’s chief economist to write his book Globalization and Its Discontents.
qb_lit_pisan_ab9d6e4a	Pisan	rejected_section_title_fragment	needs_review_section_or_subwork_title	39	0	39	30	"{""author_verb_title"":2,""quoted_lit_context"":37}"	"{""collection"":8,""ode"":1,""poem"":14,""story"":1,""work"":15}"	{}	"{""literature"":19,""other_academic"":10}"	36	0	reject	section_title_fragment	rley and “In a Station of the Metro,” as well as a work whose sections include “Pisan” and “Rock-Drill.” For 10 points, name this Imagist poet who expressed Fascist ideals in the Cantos.
qb_lit_myth_of_the_birth_of_the_hero_dc1f1695	Myth of the Birth of the Hero	rejected_psychoanalysis_mythology_domain	accepted_likely_work	37	0	37	29	"{""clue_derived_seed_clue_mention"":37,""quoted_lit_context"":1,""typed_title"":3}"	"{""clue_derived_seed"":37,""myth"":1,""work"":3}"	{}	"{""other_academic"":38}"	35	0	reject	psychoanalysis_mythology_domain	ng the first to apply psychoanalysis to comparative mythology, which he did in “Myth of the Birth of the Hero.” He was ostracized for the pre-Oedipal theories proposed in his most famous work which discusses how lots of
qb_lit_the_myth_of_the_birth_of_the_hero_243ae6fb	The Myth of the Birth of the Hero	rejected_psychoanalysis_mythology_domain	accepted_likely_work	37	0	37	29	"{""author_verb_title"":1,""clue_derived_seed_clue_mention"":37,""quoted_lit_context"":3}"	"{""clue_derived_seed"":37,""myth"":2,""work"":2}"	{}	"{""other_academic"":38}"	35	0	reject	psychoanalysis_mythology_domain	[10] This psychoanalyst, who wrote The Myth of the Birth of the Hero, broke with Freud after being accused of “anti-Oedipal heresy” in his book The Trauma of Birth.
qb_lit_o_fortuna_c5fb1e64	O Fortuna	rejected_non_literary_context	rejected_non_literary_context	35	0	35	27	"{""quoted_lit_context"":35}"	"{""book"":1,""collection"":9,""cycle"":2,""play"":2,""poem"":4,""trilogy"":2,""unknown"":2,""work"":13}"	{}	"{""fine_arts"":17,""other_academic"":9}"	8	17	""	""	ection of poems, its opening and closing invoke the Roman goddess of luck. Two “O Fortuna” movements are part of, for 10 points, what cantata by Carl Orff?
qb_lit_diminuendo_and_crescendo_in_blue_ee45c5db	Diminuendo and Crescendo in Blue	rejected_non_literary_context	rejected_non_literary_context	44	0	44	24	"{""clue_derived_seed_clue_mention"":44,""quoted_lit_context"":7}"	"{""clue_derived_seed"":44,""play"":7}"	{}	"{""fine_arts"":9,""other_academic"":19,""pop_culture"":1}"	12	24	""	""	n chorus solo in the middle of his 1956 (*) Newport Jazz Festival rendition of “Diminuendo and Crescendo in Blue.” The film Black and Tan Fantasy features this man’s orchestra, which was the house band of Harlem’s Cotton
qb_lit_the_birth_of_tragedy_22ed7fc1	The Birth of Tragedy	rejected_non_literary_context	rejected_non_literary_context	24	1	23	18	"{""author_verb_title"":16,""quoted_lit_context"":3,""raw_answerline_work_prompt"":1,""typed_title"":4}"	"{""book"":4,""tragedy"":12,""work"":8}"	"{""work"":1}"	"{""other_academic"":11,""philosophy"":7,""pop_culture"":1}"	29	6	""	""	of the conflicting Apolonian and Dyonisian viewpoints in Greece. This author of The Birth of Tragedy viewed the driving force of life as the “will to power.” This thinker wrote a work divided into sermons given by the ti
qb_lit_somebody_blew_up_america_de026d70	Somebody Blew Up America	rejected_non_literary_context	rejected_non_literary_context	38	0	38	27	"{""clue_derived_seed_clue_mention"":38,""quoted_lit_context"":26}"	"{""book"":2,""clue_derived_seed"":38,""play"":5,""poem"":15,""tale"":2,""work"":2}"	{}	"{""geography"":6,""other_academic"":41}"	94	1	""	""	cess Margaret and Pablo Neruda and claimed Israel perpetrated 9/11 in the poem “Somebody Blew Up America.” F. Scott Fitzgerald's autobiographical This Side of Paradise relates Amory Blaine's time at a university in this
qb_lit_absalom_add1b03e	Absalom	rejected_title_fragment_duplicate	needs_review_common_or_short_title	34	0	34	28	"{""author_verb_title"":26,""quoted_lit_context"":1,""typed_title"":7}"	"{""novel"":21,""poem"":1,""tale"":2,""unknown"":8,""work"":2}"	{}	"{""literature"":22,""other_academic"":9}"	22	0	reject	title_fragment_duplicate	novels set in Yoknapatawpha County. For 10 points, name this American writer of Absalom, Absalom! and Light in August who also depicted the Compson family in The Sound and the Fury.
qb_lit_the_concept_of_the_guardian_spirit_in_north_america_a8534be6	The Concept of the Guardian Spirit in North America	rejected_non_literary_context	rejected_non_literary_context	35	0	35	28	"{""clue_derived_seed_clue_mention"":35,""quoted_lit_context"":7}"	"{""clue_derived_seed"":35,""unknown"":1,""work"":6}"	{}	"{""other_academic"":8,""social_science"":29}"	12	13	""	""	o claimed that culture is “personality writ at large,” earned a doctorate with “The Concept of the Guardian Spirit in North America” and used information collected by Reo Fortune in a work that begins with “Science of Cu
qb_lit_of_man_c84cd9a7	Of Man	rejected_non_literary_context	rejected_non_literary_context	38	0	38	25	"{""quoted_lit_context"":38}"	"{""book"":8,""scripture"":2,""unknown"":4,""work"":24}"	{}	"{""other_academic"":16,""philosophy"":8}"	1	7	""	""	"defined with the motto bellum omnium contra omnes. Containing sections titled “Of Man” and “Of Commonwealth,” it states that life is ""solitary, poor, nasty, brutish and short."" For 10 points, name this work that favors"
qb_lit_new_c2a6b03f	New	rejected_descriptor_fragment	needs_review_common_or_short_title	41	0	41	25	"{""quoted_lit_context"":41}"	"{""ballad"":1,""book"":7,""novel"":5,""play"":5,""poem"":2,""romance"":1,""story"":3,""tale"":1,""unknown"":9,""work"":7}"	{}	"{""current_events"":2,""fine_arts"":1,""history"":1,""literature"":1,""other_academic"":22,""philosophy"":1}"	33	8	reject	descriptor_fragment	ts, identify this 16th century pastoral romance, a work published in “Old” and “New” versions and written by Philip Sydney.
qb_lit_theory_of_the_earth_a8519a5c	Theory of the Earth	rejected_science_geology_not_literature	accepted_likely_work	37	0	37	29	"{""author_verb_title"":1,""clue_derived_seed_clue_mention"":37,""quoted_lit_context"":2,""typed_title"":3}"	"{""book"":3,""clue_derived_seed"":37,""scripture"":2,""unknown"":1}"	{}	"{""other_academic"":38}"	5	1	reject	science_geology_not_literature	"dical views in 1785 to the Royal Society of Edinburgh in a long paper entitled ""Theory of the Earth."" He maintained that geology must not be bound by Scripture, emphasizing other factors instead. FTP, who is this Scottis"
qb_lit_i_cultivate_a_white_rose_207c5a30	I Cultivate a White Rose	rejected_non_literary_context	rejected_non_literary_context	41	0	41	26	"{""clue_derived_seed_clue_mention"":41,""quoted_lit_context"":28}"	"{""clue_derived_seed"":41,""collection"":6,""drama"":1,""essay"":2,""poem"":17,""tale"":1,""work"":1}"	{}	"{""geography"":10,""other_academic"":34}"	130	0	""	""	is frank hand” as well as “the cruel one” who breaks his heart. This author of “I Cultivate a White Rose” had his education partially funded by the older poet Rafael Maria Mendive. This author wrote a dramatic poem in wh
qb_lit_fantasia_on_a_theme_20db8ff8	Fantasia on a Theme	rejected_non_literary_context	rejected_non_literary_context	37	0	37	30	"{""byline_title"":37}"	"{""poem"":9,""romance"":2,""unknown"":20,""work"":6}"	{}	"{""fine_arts"":22,""other_academic"":8}"	9	54	""	""	ymphonies, including the Sea Symphony and Sinfonia Antarctica. He also composed Fantasia on a Theme by Thomas Tallis.
qb_lit_hell_a5cec7af	Hell	rejected_title_fragment_duplicate	needs_review_common_or_short_title	24	1	23	18	"{""author_verb_title"":2,""byline_title"":8,""quoted_lit_context"":9,""raw_answerline_work_prompt"":1,""typed_title"":4}"	"{""book"":2,""collection"":1,""comedy"":6,""novel"":3,""poem"":4,""unknown"":3,""work"":5}"	"{""poem"":1}"	"{""literature"":11,""other_academic"":8,""pop_culture"":2}"	29	0	reject	title_fragment_duplicate	is first section of Dante’s The Divine Comedy, in which Dante is guided through Hell by Virgil.
qb_lit_the_visible_and_the_invisible_3f7c1762	The Visible and the Invisible	rejected_non_literary_context	rejected_non_literary_context	38	0	38	27	"{""author_verb_title"":4,""clue_derived_seed_clue_mention"":38}"	"{""clue_derived_seed"":38,""myth"":1,""unknown"":2,""work"":1}"	{}	"{""other_academic"":28,""philosophy"":3,""science"":2}"	13	15	""	""	tle concept, which transcends both sensation and interpretation. This author of The Visible and the Invisible sought to refute Empiricist and Romanticist theories of experience by advancing the theories of Husserl. For 1
qb_lit_the_moldau_9e231e12	The Moldau	rejected_non_literary_context	rejected_non_literary_context	34	0	34	28	"{""author_verb_title"":1,""byline_title"":2,""quoted_lit_context"":25,""typed_title"":6}"	"{""collection"":2,""epic"":1,""play"":1,""poem"":24,""unknown"":1,""work"":5}"	{}	"{""fine_arts"":11,""geography"":4,""other_academic"":13}"	28	46	""	""	orks include the operas The Kiss and The Bartered Bride, and the symphonic poem The Moldau. FTP, name this composer and founder of the Czech national school.
qb_lit_up_from_slavery_d0b52b98	Up From Slavery	rejected_non_literary_context	rejected_non_literary_context	34	0	34	30	"{""author_verb_title"":18,""quoted_lit_context"":1,""typed_title"":15}"	"{""autobiography"":16,""book"":2,""story"":1,""unknown"":15}"	{}	"{""history"":16,""other_academic"":14}"	20	1	""	""	ips with unmarried white women was this African American educator and author of Up From Slavery.
