candidate_id	canonical_title	review_reason	base_review_reason	total_question_count	answerline_question_count	clue_mention_question_count	distinct_set_count	source_counts_json	form_counts_json	answerline_form_counts_json	track_counts_json	literary_signal_count	non_literary_signal_count	adjudication_decision	adjudication_reason	example_snippet
qb_lit_quo_vadis_8ab10733	Quo Vadis	accepted_likely_work	accepted_likely_work	187	11	176	126	"{""author_verb_title"":30,""quoted_lit_context"":1,""raw_answerline_seed_clue_mention"":176,""raw_answerline_work_prompt"":11,""typed_title"":25}"	"{""answerline_seed"":176,""epic"":3,""novel"":39,""ode"":4,""short_story"":1,""story"":3,""unknown"":13,""work"":4}"	"{""novel"":7,""work"":4}"	"{""geography"":48,""history"":7,""literature"":67,""other_academic"":60,""religion"":2}"	201	0	""	""	16. After a dramatic philippic is given late in this novel, a slave named Eunice cuts her own vein and bleeds to death. In one episode in this novel, the protagonist hires the traitorous charlatan Chilon Chilonides to ai
qb_lit_lysistrata_f06b052e	Lysistrata	accepted_likely_work	accepted_likely_work	100	55	45	66	"{""author_verb_title"":24,""raw_answerline_work_prompt"":55,""typed_title"":21}"	"{""comedy"":5,""play"":87,""unknown"":6,""work"":2}"	"{""comedy"":4,""play"":50,""work"":1}"	"{""history"":2,""literature"":56,""other_academic"":12}"	169	0	""	""	One character in this play remembers how Demostratos pushed through a vote while his wife cried “Weep for Adonis!” In this play, several characters “sacrifice” a wine jug on a shield as a parody of the oath-swearing scen
qb_lit_sentimental_education_2bc4e696	Sentimental Education	accepted_likely_work	accepted_likely_work	168	13	155	110	"{""author_verb_title"":7,""quoted_lit_context"":8,""raw_answerline_seed_clue_mention"":155,""raw_answerline_work_prompt"":13,""typed_title"":2}"	"{""answerline_seed"":155,""novel"":25,""unknown"":2,""work"":3}"	"{""novel"":12,""work"":1}"	"{""literature"":109,""other_academic"":31,""pop_culture"":1}"	167	2	""	""	This novel fictionalizes Maurice Schlesinger as Jacques Arnoux. For 10 points each: [10] Name this novel about Frédéric Moreau’s love for Jacques’ wife, Marie.
qb_lit_the_nose_5bdf3085	The Nose	accepted_likely_work	accepted_likely_work	138	20	118	91	"{""quoted_lit_context"":118,""raw_answerline_work_prompt"":20}"	"{""collection"":2,""novel"":19,""play"":5,""short_story"":35,""story"":49,""tale"":6,""unknown"":10,""work"":12}"	"{""short_story"":14,""story"":5,""work"":1}"	"{""fine_arts"":1,""literature"":41,""other_academic"":55,""pop_culture"":2}"	181	3	""	""	hort story by this Russian author, wrote another story about a lost appendage, “The Nose.”
qb_lit_bus_stop_5c478416	Bus Stop	accepted_likely_work	accepted_likely_work	219	7	212	156	"{""author_verb_title"":5,""quoted_lit_context"":9,""raw_answerline_seed_clue_mention"":212,""raw_answerline_work_prompt"":7,""typed_title"":11}"	"{""answerline_seed"":212,""collection"":2,""comedy"":1,""novel"":1,""play"":25,""unknown"":2,""work"":1}"	"{""comedy"":1,""play"":6}"	"{""fine_arts"":2,""geography"":17,""literature"":53,""other_academic"":117,""pop_culture"":19}"	230	5	""	""	s Midwestern playwright, who penned Come Back, Little Sheba along with the play Bus Stop.
qb_lit_water_margin_04f0c636	Water Margin	accepted_likely_work	accepted_likely_work	151	19	132	86	"{""author_verb_title"":2,""raw_answerline_seed_clue_mention"":132,""raw_answerline_work_prompt"":19,""typed_title"":4}"	"{""answerline_seed"":132,""book"":3,""novel"":18,""unknown"":1,""work"":3}"	"{""book"":3,""novel"":14,""work"":2}"	"{""geography"":33,""history"":6,""literature"":14,""other_academic"":51}"	196	0	accept	accepted_after_sanity_audit	20. It is debated by scholars whether this novel was written by Luo Guanzhong or Shi Nai’an. For 10 points each: [10] Name this novel in which 108 bandits gather on Mount Lian to challenge the Song government.
qb_lit_metamorphoses_d7384708	Metamorphoses	accepted_likely_work	accepted_likely_work	109	23	86	74	"{""author_verb_title"":61,""quoted_lit_context"":19,""raw_answerline_work_prompt"":23,""typed_title"":6}"	"{""book"":4,""collection"":8,""elegy"":2,""epic"":2,""myth"":7,""novel"":2,""ode"":1,""play"":2,""poem"":16,""story"":6,""tale"":6,""unknown"":36,""work"":17}"	"{""book"":1,""collection"":3,""epic"":2,""poem"":5,""work"":12}"	"{""literature"":57,""mythology"":2,""other_academic"":19}"	99	0	accept	literary_or_quizbowl_literature_work_manual_audit	ths that dealt with main figures performing a titular action in a poem entitled Metamorphoses.
qb_lit_thousand_cranes_81b5757e	Thousand Cranes	accepted_likely_work	accepted_likely_work	195	8	187	133	"{""author_verb_title"":22,""raw_answerline_seed_clue_mention"":187,""raw_answerline_work_prompt"":8,""typed_title"":7}"	"{""answerline_seed"":187,""book"":1,""novel"":22,""unknown"":13,""work"":1}"	"{""novel"":8}"	"{""literature"":97,""other_academic"":77,""pop_culture"":1}"	75	0	""	""	omako while Shimamura watches. For ten points, identify this Japanese author of Thousand Cranes, The Master of Go, and Snow Country.
qb_lit_disgrace_1e9580bc	Disgrace	accepted_likely_work	accepted_likely_work	98	40	58	64	"{""author_verb_title"":23,""byline_title"":1,""quoted_lit_context"":1,""raw_answerline_work_prompt"":40,""typed_title"":33}"	"{""novel"":78,""story"":1,""trilogy"":2,""unknown"":12,""work"":5}"	"{""novel"":39,""work"":1}"	"{""geography"":4,""literature"":45,""other_academic"":17}"	168	9	""	""	, name this reclusive South African author who created David Lurie in his novel Disgrace.
qb_lit_holy_sonnets_d07b410f	Holy Sonnets	accepted_likely_work	accepted_likely_work	213	7	206	143	"{""author_verb_title"":21,""byline_title"":2,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":206,""raw_answerline_work_prompt"":7,""typed_title"":9}"	"{""answerline_seed"":206,""collection"":16,""play"":1,""poem"":13,""sonnet"":11}"	"{""collection"":7}"	"{""literature"":124,""other_academic"":52}"	255	2	""	""	"[10] This poet of ""Death be not proud"" collected it in his collection Holy Sonnets. He also wrote “The Flea” and “A Valediction: Forbidding Mourning.”"
qb_lit_the_idiot_e4d2618f	The Idiot	accepted_likely_work	accepted_likely_work	91	48	43	58	"{""author_verb_title"":29,""byline_title"":1,""raw_answerline_work_prompt"":48,""title_context"":1,""typed_title"":12}"	"{""book"":1,""novel"":64,""unknown"":17,""work"":9}"	"{""novel"":40,""work"":8}"	"{""literature"":45,""other_academic"":18,""philosophy"":1}"	143	2	""	""	12. One character in this novel is enraptured by Holbein’s Body of the Dead Christ in the Tomb, which the protagonist says is enough to make a man lose his faith. The protagonist recounts a story in which a man is senten
qb_lit_funeral_blues_4e2b5592	Funeral Blues	accepted_likely_work	accepted_likely_work	158	15	143	91	"{""quoted_lit_context"":68,""raw_answerline_seed_clue_mention"":143,""raw_answerline_work_prompt"":15}"	"{""answerline_seed"":143,""collection"":2,""novel"":1,""play"":1,""poem"":68,""unknown"":4,""work"":7}"	"{""poem"":15}"	"{""literature"":67,""other_academic"":75,""pop_culture"":1}"	307	0	""	""	n one poem in “one of the dives, On Fifty-second Street.” This poet opened his “Funeral Blues” with “Stop all the clocks, cut off the telephone,” and wrote about a “delicate ship” ignoring “a boy falling out of the sky”
qb_lit_moll_flanders_b02db20f	Moll Flanders	accepted_likely_work	accepted_likely_work	208	6	202	139	"{""author_verb_title"":34,""quoted_lit_context"":6,""raw_answerline_seed_clue_mention"":202,""raw_answerline_work_prompt"":6,""title_context"":1,""typed_title"":3}"	"{""answerline_seed"":202,""book"":7,""novel"":22,""unknown"":20,""work"":1}"	"{""novel"":6}"	"{""literature"":151,""other_academic"":36,""pop_culture"":1,""religion"":1}"	147	0	""	""	[10] Robinson Crusoe is by this English author of Moll Flanders.
qb_lit_anna_christie_a2ebba42	Anna Christie	accepted_likely_work	accepted_likely_work	150	12	138	97	"{""author_verb_title"":6,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":137,""raw_answerline_work_prompt"":12,""typed_title"":4}"	"{""answerline_seed"":137,""play"":17,""unknown"":2,""work"":5}"	"{""play"":10,""work"":2}"	"{""literature"":70,""other_academic"":47,""pop_culture"":6}"	138	3	""	""	"19. One character in this play sings the opening refrain of the song ""My Josephine"" when he gets drunk, and it opens in Johnny-the-Priest’s bar when that character talks to his mistress Marthy Owen. Act two is set aboard"
qb_lit_eva_luna_1844f9b6	Eva Luna	accepted_likely_work	accepted_likely_work	186	8	178	121	"{""author_verb_title"":40,""raw_answerline_seed_clue_mention"":178,""raw_answerline_work_prompt"":8,""typed_title"":2}"	"{""answerline_seed"":178,""book"":3,""novel"":29,""unknown"":15,""work"":3}"	"{""novel"":8}"	"{""geography"":5,""literature"":94,""other_academic"":55,""pop_culture"":1}"	149	3	""	""	sies that she will marry Esteban when she is nineteen years old. This author of Eva Luna created the Trueba family in another novel. For 10 points, names this Chilean author of The House of the Spirits.
qb_lit_soul_mountain_19ba012c	Soul Mountain	accepted_likely_work	accepted_likely_work	161	10	151	109	"{""author_verb_title"":37,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":150,""raw_answerline_work_prompt"":10,""typed_title"":25}"	"{""answerline_seed"":150,""book"":1,""collection"":4,""fable"":2,""novel"":42,""play"":2,""story"":3,""unknown"":16,""work"":4}"	"{""novel"":9,""work"":1}"	"{""geography"":42,""literature"":91,""other_academic"":36,""science"":1}"	193	4	""	""	n of a work of a poet from this nation. An epic from this home of the author of Soul Mountain contains a pig and a river demon who accompany the Monkey King on his titular trip. For 10 points, name this nation whose lite
qb_lit_fences_f490d2bb	Fences	accepted_likely_work	accepted_likely_work	86	51	35	66	"{""author_verb_title"":12,""quoted_lit_context"":2,""raw_answerline_work_prompt"":51,""typed_title"":21}"	"{""drama"":4,""play"":76,""unknown"":5,""work"":1}"	"{""drama"":4,""play"":47}"	"{""literature"":64,""other_academic"":9}"	214	0	""	""	One character in this play shops at Bella’s out of loyalty, even though her prices are higher. That character's son works at the A&P. One major character in this play claims that the devil sold him furniture without cred
qb_lit_antigone_716745b3	Antigone	accepted_likely_work	accepted_likely_work	84	45	39	61	"{""author_verb_title"":12,""byline_title"":1,""quoted_lit_context"":5,""raw_answerline_work_prompt"":45,""typed_title"":21}"	"{""drama"":1,""play"":52,""poem"":2,""sonnet"":1,""tragedy"":16,""unknown"":5,""work"":7}"	"{""play"":32,""tragedy"":10,""work"":3}"	"{""literature"":47,""mythology"":1,""other_academic"":16}"	170	20	accept	literary_or_quizbowl_literature_work_manual_audit	TB. Both this play's central act and the culprit of that act are discovered by a guard who notably babbles. This non-Orpheus-related play concludes with the discovery of the corpse of Eurydice. The blind prophet Tiresias
qb_lit_the_plague_51c80863	The Plague	accepted_likely_work	accepted_likely_work	83	42	41	60	"{""author_verb_title"":27,""quoted_lit_context"":2,""raw_answerline_work_prompt"":42,""typed_title"":12}"	"{""essay"":2,""novel"":56,""unknown"":18,""work"":7}"	"{""novel"":37,""work"":5}"	"{""geography"":1,""literature"":48,""other_academic"":15}"	126	7	""	""	ymond before shooting an Arab. For 10 points, name this Algerian-born author of The Plague who featured Meursault in The Stranger.
qb_lit_babi_yar_f802db14	Babi Yar	accepted_likely_work	accepted_likely_work	268	4	264	173	"{""author_verb_title"":2,""quoted_lit_context"":41,""raw_answerline_seed_clue_mention"":264,""raw_answerline_work_prompt"":4,""typed_title"":3}"	"{""answerline_seed"":264,""autobiography"":6,""novel"":1,""poem"":34,""short_story"":1,""story"":1,""unknown"":2,""work"":5}"	"{""poem"":4}"	"{""fine_arts"":48,""geography"":29,""history"":6,""literature"":4,""other_academic"":148}"	202	320	accept	literary_or_quizbowl_literature_work_manual_audit	"e of Leningrad in 1941, and another based on the poems of Yevtushenko entitled ""Babi Yar."""
qb_lit_ars_poetica_03775e3f	Ars Poetica	accepted_likely_work	accepted_likely_work	259	4	255	170	"{""author_verb_title"":40,""quoted_lit_context"":54,""raw_answerline_seed_clue_mention"":255,""raw_answerline_work_prompt"":4,""typed_title"":8}"	"{""answerline_seed"":255,""book"":5,""collection"":3,""drama"":1,""epic"":4,""essay"":3,""lyric"":6,""ode"":14,""play"":2,""poem"":49,""story"":1,""tale"":4,""unknown"":8,""work"":6}"	"{""poem"":4}"	"{""fine_arts"":2,""geography"":3,""literature"":181,""other_academic"":70,""pop_culture"":3}"	474	18	""	""	ting. “In medias res” was coined by, for 10 points, what Roman author who wrote Ars Poetica?
qb_lit_siddhartha_b1182bfa	Siddhartha	accepted_likely_work	accepted_likely_work	84	55	29	66	"{""author_verb_title"":17,""quoted_lit_context"":1,""raw_answerline_work_prompt"":55,""title_context"":1,""typed_title"":10}"	"{""book"":2,""collection"":1,""novel"":57,""novella"":6,""unknown"":15,""work"":3}"	"{""book"":1,""novel"":46,""novella"":6,""work"":2}"	"{""geography"":1,""literature"":57,""other_academic"":7}"	168	0	""	""	of ascetics with his friend Govinda. For 10 points, name this German author of Siddhartha who also wrote about Henry Haller in Steppenwolf.
qb_lit_cancer_ward_90691fb3	Cancer Ward	accepted_likely_work	accepted_likely_work	124	13	111	90	"{""author_verb_title"":15,""raw_answerline_seed_clue_mention"":111,""raw_answerline_work_prompt"":13,""typed_title"":9}"	"{""answerline_seed"":111,""novel"":22,""unknown"":9,""work"":6}"	"{""novel"":12,""work"":1}"	"{""literature"":52,""other_academic"":65}"	89	2	""	""	21. In this work, the teenaged Asya asks Dyomka to kiss her breast. When his son visits him at this novel’s titular location, the Party member Pavel Rusanov berates him for being too soft on a truck driver who lost a box
qb_lit_chicago_1fff8c7b	Chicago	accepted_likely_work	accepted_likely_work	98	26	72	67	"{""author_verb_title"":3,""byline_title"":10,""quoted_lit_context"":51,""raw_answerline_work_prompt"":26,""typed_title"":8}"	"{""ballad"":2,""book"":1,""collection"":2,""novel"":6,""play"":3,""poem"":59,""story"":7,""unknown"":9,""work"":9}"	"{""poem"":20,""work"":6}"	"{""geography"":18,""history"":1,""literature"":26,""other_academic"":25,""pop_culture"":3}"	146	0	""	""	18. This poem’s narrator sees “marks of wanton hunger” on the faces of women and children. This poem’s speaker notes that the titular entity laughs “even as an ignorant fighter laughs who has never lost a battle.” The na
qb_lit_omeros_373092ec	Omeros	accepted_likely_work	accepted_likely_work	107	19	88	81	"{""author_verb_title"":23,""quoted_lit_context"":5,""raw_answerline_work_prompt"":19,""typed_title"":60}"	"{""collection"":1,""epic"":31,""novel"":2,""play"":6,""poem"":53,""story"":3,""unknown"":7,""work"":4}"	"{""epic"":15,""poem"":2,""work"":2}"	"{""literature"":57,""other_academic"":26,""pop_culture"":1}"	194	1	""	""	Achille and Hector fight over Helen. For 10 points, name this Caribbean poet of Omeros.
qb_lit_hopscotch_39fea889	Hopscotch	accepted_likely_work	accepted_likely_work	100	25	75	66	"{""author_verb_title"":34,""byline_title"":1,""raw_answerline_work_prompt"":25,""typed_title"":40}"	"{""book"":1,""novel"":69,""ode"":2,""story"":1,""unknown"":25,""work"":2}"	"{""book"":1,""novel"":23,""work"":1}"	"{""geography"":7,""literature"":17,""other_academic"":47}"	134	2	""	""	anuel Puig, who wrote The Kiss of the Spider Woman. The postmodernist author of Hopscotch, Julio Cortázar, also hailed from this country.
qb_lit_annabel_lee_a2b55091	Annabel Lee	accepted_likely_work	accepted_likely_work	143	10	133	103	"{""quoted_lit_context"":50,""raw_answerline_seed_clue_mention"":133,""raw_answerline_work_prompt"":10}"	"{""answerline_seed"":133,""book"":1,""essay"":2,""play"":3,""poem"":43,""tale"":5,""unknown"":1,""work"":5}"	"{""poem"":10}"	"{""literature"":94,""other_academic"":54,""pop_culture"":1}"	204	0	""	""	"mentions a ""sepulchre there by the sea."" For 10 points, identify this poet of ""Annabel Lee"" who wrote of a bird repeatedly croaking ""Nevermore!"" in his poem ""The Raven."""
