transaction_id	add_work_id	add_title	add_creator	cut_work_id	cut_title	cut_creator	packet_ids	evidence_refs	score_delta	coverage_effect	source_status_effect	duplicate_check	chronology_check	boundary_check	gate_status	rationale	notes
x047_pair_000134	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_indig_lit_coyote_stories_mourning_dove	Coyote Stories	Mourning Dove	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1847;cut_year=1933	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000135	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_euro_under_lit_seven_gothic	Seven Gothic Tales	Karen Blixen	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=1847;cut_year=1934	cut_boundary_flag_review_required	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;boundary_case. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000136	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_indig_lit_fantasy_eaters	The Fantasy Eaters	Subramani	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=1847;cut_year=1988	cut_boundary_flag_review_required	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;boundary_case. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000137	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_wave004_sophia_de_mello_breyner_andresen_selected_poems	Sophia de Mello Breyner Andresen: Selected Poems	Sophia de Mello Breyner Andresen	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1847;cut_year=1944	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000138	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_genre_lit_exhalation	Exhalation	Ted Chiang	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=1847;cut_year=2019	cut_boundary_flag_review_required	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;boundary_case. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000139	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_eastasia_lit_buson_haiku	Selected Haiku	Yosa Buson	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.40	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1750	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected haiku(4). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000140	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_eastasia_lit_issa_haiku	Selected Haiku	Kobayashi Issa	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.40	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected haiku(4). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000141	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_eastasia_lit_shiki_haiku	Selected Haiku	Masaoka Shiki	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.40	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected haiku(4). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000142	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_me_lit_navai_ghazals	Selected Ghazals	Ali-Shir Nava'i	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.30	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1450	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected ghazals(3). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000143	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_mandatory_saib_tabrizi_ghazals	Selected Ghazals	Saib Tabrizi	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.30	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1650	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected ghazals(3). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000144	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_bloom_late_032_literature_bloom_democratic_age_reviewed_0364_odes	"""Odes"""	Ugo Foscolo	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.30	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1800	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=odes(3). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000145	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_eastasia_lit_xin_qiji_ci	Selected Ci Poems	Xin Qiji	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.20	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1150	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected ci poems(2). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000146	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_eastasia_lit_li_qingzhao_ci	Selected Ci Poems	Li Qingzhao	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.20	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1847;cut_year=1150	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected ci poems(2). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000147	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_bloom_celan_poems	Poems	Paul Celan	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.10	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	cut_chronology_issue_review_required;add_year=1847;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=poems(6);chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000148	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_eastasia_lit_yuefu_songs	Selected Yuefu Songs	Han and post-Han poetic tradition	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=1847;cut_year=-150	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000149	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_me_lit_baba_taher_quatrains	Quatrains	Baba Taher	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=1847;cut_year=1050	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000150	work_candidate_source_loa_brown_narrative	Narrative of William W. Brown, A Fugitive Slave. Written by Himself	William Wells Brown	work_candidate_global_lit_hwang_jini_sijo	Selected Sijo	Hwang Jini	X045;X046;X047	x017_ev_e012_loa_sn_brown_narrative;x017_ev_e012_naal4_v1_brown_narrative_william_w_brown;x017_ev_x043_britannica_brown_narrative	+4.350 minus_cut_score_uncomputed cut_risk=4.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=1847;cut_year=1550	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
