work_id	candidate_status	canonical_title	evidence_count	accepted_external_support_count	provisional_external_support_count	accepted_independent_support_families	provisional_independent_support_families	representative_selection_count	non_scoring_evidence_count	internal_evidence_count	source_debt_status	closure_scope	blocking_reason	next_action
work_candidate_mandatory_story_african_farm	incumbent_current_path	The Story of an African Farm	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_huckleberry_finn	incumbent_current_path	Adventures of Huckleberry Finn	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_devi_chaudhurani	incumbent_current_path	Devi Chaudhurani	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_flatland	incumbent_current_path	Flatland	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_la_regenta	incumbent_current_path	La Regenta	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_against_nature	incumbent_current_path	Against Nature	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_wild_duck_ibsen	incumbent_current_path	The Wild Duck	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_zola_germinal	incumbent_current_path	Germinal	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_king_solomons_mines	incumbent_current_path	King Solomon's Mines	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_fortunata_jacinta	incumbent_current_path	Fortunata and Jacinta	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_illuminations	incumbent_current_path	Illuminations	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale2_lit_kidnapped	incumbent_current_path	Kidnapped	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_jekyll_hyde	incumbent_current_path	Strange Case of Dr Jekyll and Mr Hyde	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_death_ivan_ilyich	incumbent_current_path	The Death of Ivan Ilyich	1	0	1	0	1	0	0	0	open_provisional_external_support	none	External evidence exists but reviewer_status is not accepted.	review_evidence_scope_and_accept_or_reject
work_candidate_mandatory_rosmersholm	incumbent_current_path	Rosmersholm	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_mayor_casterbridge	incumbent_current_path	The Mayor of Casterbridge	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave004_zoshchenko_sentimental_tales	incumbent_current_path	Sentimental Tales	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_noli_me_tangere	incumbent_current_path	Noli Me Tangere	1	0	0	0	0	1	0	0	open_selection_only	selection_identity	Evidence is selection/representation support, not complete-work support.	verify_complete_work_scope_or_record_selection_policy
work_candidate_scale_lit_saraswatichandra	incumbent_current_path	Saraswatichandra	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_drifting_cloud	incumbent_current_path	The Drifting Cloud	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_strindberg_father	incumbent_current_path	The Father	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_me_lit_aluda_ketelauri	incumbent_current_path	Aluda Ketelauri	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_azul_dario	incumbent_current_path	Azul...	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_chandrakanta	incumbent_current_path	Chandrakanta	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_bearslayer	incumbent_current_path	Lacplesis / Bearslayer	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_looking_backward	incumbent_current_path	Looking Backward	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_strindberg_miss_julie	incumbent_current_path	Miss Julie	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave004_camilla_collett_district_governors_daughters	incumbent_current_path	The District Governor's Daughters	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_maias	incumbent_current_path	The Maias	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave001_bierce_in_midst_of_life	incumbent_current_path	In the Midst of Life	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_aves_sin_nido	incumbent_current_path	Aves sin nido	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_indulekha	incumbent_current_path	Indulekha	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale2_lit_mastro_don_gesualdo	incumbent_current_path	Mastro-don Gesualdo	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_kreutzer_sonata	incumbent_current_path	The Kreutzer Sonata	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_master_ballantrae	incumbent_current_path	The Master of Ballantrae	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_tine	incumbent_current_path	Tine	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_hunger_hamsun	incumbent_current_path	Hunger	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_news_nowhere	incumbent_current_path	News from Nowhere	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_me_lit_abai_words	incumbent_current_path	The Book of Words	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_dancing_girl	incumbent_current_path	The Dancing Girl	2	0	2	0	2	0	0	0	open_provisional_external_support	none	External evidence exists but reviewer_status is not accepted.	review_evidence_scope_and_accept_or_reject
work_candidate_the_doll_prus	incumbent_current_path	The Doll	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale2_lit_dorian_gray	incumbent_current_path	The Picture of Dorian Gray	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale2_lit_the_slum	incumbent_current_path	The Slum	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_billy_budd	incumbent_current_path	Billy Budd	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_el_filibusterismo	incumbent_current_path	El Filibusterismo	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_gosta_berling	incumbent_current_path	Gosta Berling's Saga	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_ibsen_hedda_gabler	incumbent_current_path	Hedda Gabler	1	0	1	0	1	0	0	0	open_provisional_external_support	none	External evidence exists but reviewer_status is not accepted.	review_evidence_scope_and_accept_or_reject
work_candidate_latcarib_lit_quincas_borba	incumbent_current_path	Quincas Borba	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_hardy_tess	incumbent_current_path	Tess of the d'Urbervilles	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_versos_sencillos	incumbent_current_path	Versos sencillos	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_wynema	incumbent_current_path	Wynema: A Child of the Forest	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_kanyasulkam	incumbent_current_path	Kanyasulkam	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale5_lit_sherlock_holmes	incumbent_current_path	The Adventures of Sherlock Holmes	2	2	0	2	0	0	0	0	closed_by_independent_external_support	complete_work_candidate_scope_pending	Meets minimum accepted independent support-family count.	score_with_duplicate_boundary_and_taxonomy_gates
work_candidate_bloom_reviewed_master_builder	incumbent_current_path	The Master Builder	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_sing_song_girls	incumbent_current_path	The Sing-song Girls of Shanghai	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_yellow_wallpaper	incumbent_current_path	The Yellow Wallpaper	1	0	1	0	1	0	0	0	open_provisional_external_support	none	External evidence exists but reviewer_status is not accepted.	review_evidence_scope_and_accept_or_reject
work_candidate_southasia_lit_sarada	incumbent_current_path	Sarada	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_iola_leroy	incumbent_current_path	Iola Leroy	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_me_lit_host_guest	incumbent_current_path	Host and Guest	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_kamalambal_charitram	incumbent_current_path	Kamalambal Charitram	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_life_red_man	incumbent_current_path	The Life and Traditions of the Red Man	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_miri_jiyori	incumbent_current_path	Miri Jiyori	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_pan_hamsun	incumbent_current_path	Pan	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_tevye	incumbent_current_path	Tevye the Dairyman	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_jungle_book	incumbent_current_path	The Jungle Book	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_under_yoke	incumbent_current_path	Under the Yoke	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_prisoner_zenda	incumbent_current_path	The Prisoner of Zenda	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale2_lit_importance_earnest	incumbent_current_path	The Importance of Being Earnest	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_bai_ganyo	incumbent_current_path	Bai Ganyo	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_bom_crioulo	incumbent_current_path	Bom-Crioulo	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_effi_briest	incumbent_current_path	Effi Briest	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_hardy_jude	incumbent_current_path	Jude the Obscure	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_lilith	incumbent_current_path	Lilith	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_eastasia_lit_takekurabe	incumbent_current_path	Takekurabe	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave002_crane_maggie	incumbent_current_path	Maggie: A Girl of the Streets	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_crane_red_badge	incumbent_current_path	The Red Badge of Courage	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_time_machine	incumbent_current_path	The Time Machine	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_seagull	incumbent_current_path	The Seagull	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_hadji_murad	incumbent_current_path	Hadji Murad	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
