cut_candidate_id	work_id	incumbent_path_id	rank	title	creator	tier	source_status	review_status	source_debt_status	evidence_count	generic_title_flag	duplicate_cluster_key	duplicate_cluster_size	chronology_issue_count	boundary_flag	risk_score	gate_status	rationale	next_action
x046_cut_0967	work_candidate_bloom_dickens_great_expectations	candidate:bloom_dickens_great_expectations	967	Great Expectations	Charles Dickens	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0977	work_candidate_wave004_nabokov_the_gift	candidate:wave004_nabokov_the_gift	977	The Gift	Vladimir Nabokov	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0986	work_candidate_genre_lit_from_earth_moon	candidate:genre_lit_from_earth_moon	986	From the Earth to the Moon	Jules Verne	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0990	work_candidate_wave004_sologub_petty_demon	candidate:wave004_sologub_petty_demon	990	The Petty Demon	Fyodor Sologub	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_0991	work_candidate_bloom_reviewed_toilers_sea	candidate:bloom_reviewed_toilers_sea	991	Toilers of the Sea	Victor Hugo	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1006	work_candidate_bloom_reviewed_north_wind	candidate:bloom_reviewed_north_wind	1006	At the Back of the North Wind	George MacDonald	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1008	work_candidate_scale5_lit_through_looking_glass	candidate:scale5_lit_through_looking_glass	1008	Through the Looking-Glass	Lewis Carroll	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1009	work_candidate_genre_lit_carmilla	candidate:genre_lit_carmilla	1009	Carmilla	Sheridan Le Fanu	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1019	work_candidate_completion_lit_crime_father_amaro	candidate:completion_lit_crime_father_amaro	1019	The Crime of Father Amaro	Eca de Queiros	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1025	work_candidate_genre_lit_black_beauty	candidate:genre_lit_black_beauty	1025	Black Beauty	Anna Sewell	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1029	work_candidate_euro_under_lit_benjamin_third	candidate:euro_under_lit_benjamin_third	1029	The Travels of Benjamin the Third	Mendele Mocher Sforim	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1038	work_candidate_wave001_howells_rise_silas_lapham	candidate:wave001_howells_rise_silas_lapham	1038	The Rise of Silas Lapham	William Dean Howells	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1039	work_candidate_audit_backfill_bouvard_and_pecuchet	candidate:audit_backfill_bouvard_and_pecuchet	1039	Bouvard and Pecuchet	Gustave Flaubert	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1040	work_candidate_genre_lit_heidi	candidate:genre_lit_heidi	1040	Heidi	Johanna Spyri	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1051	work_candidate_indig_lit_life_among_piutes	candidate:indig_lit_life_among_piutes	1051	Life Among the Piutes	Sarah Winnemucca Hopkins	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1058	work_candidate_genre_lit_flatland	candidate:genre_lit_flatland	1058	Flatland	Edwin A. Abbott	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1063	work_candidate_genre_lit_king_solomons_mines	candidate:genre_lit_king_solomons_mines	1063	King Solomon's Mines	H. Rider Haggard	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1067	work_candidate_genre_lit_jekyll_hyde	candidate:genre_lit_jekyll_hyde	1067	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1078	work_candidate_southasia_lit_chandrakanta	candidate:southasia_lit_chandrakanta	1078	Chandrakanta	Devaki Nandan Khatri	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1080	work_candidate_genre_lit_looking_backward	candidate:genre_lit_looking_backward	1080	Looking Backward	Edward Bellamy	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1081	work_candidate_bloom_strindberg_miss_julie	candidate:bloom_strindberg_miss_julie	1081	Miss Julie	August Strindberg	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1082	work_candidate_wave004_camilla_collett_district_governors_daughters	candidate:wave004_camilla_collett_district_governors_daughters	1082	The District Governor's Daughters	Camilla Collett	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1085	work_candidate_latcarib_lit_aves_sin_nido	candidate:latcarib_lit_aves_sin_nido	1085	Aves sin nido	Clorinda Matto de Turner	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1115	work_candidate_indig_lit_life_red_man	candidate:indig_lit_life_red_man	1115	The Life and Traditions of the Red Man	Joseph Nicolar	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1121	work_candidate_genre_lit_prisoner_zenda	candidate:genre_lit_prisoner_zenda	1121	The Prisoner of Zenda	Anthony Hope	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1127	work_candidate_bloom_reviewed_lilith	candidate:bloom_reviewed_lilith	1127	Lilith	George MacDonald	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1128	work_candidate_eastasia_lit_takekurabe	candidate:eastasia_lit_takekurabe	1128	Takekurabe	Higuchi Ichiyo	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1129	work_candidate_wave002_crane_maggie	candidate:wave002_crane_maggie	1129	Maggie: A Girl of the Streets	Stephen Crane	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1131	work_candidate_completion_lit_time_machine	candidate:completion_lit_time_machine	1131	The Time Machine	H. G. Wells	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1144	work_candidate_genre_lit_turn_screw	candidate:genre_lit_turn_screw	1144	The Turn of the Screw	Henry James	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1145	work_candidate_completion_lit_war_of_worlds	candidate:completion_lit_war_of_worlds	1145	The War of the Worlds	H. G. Wells	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1151	work_candidate_umrao_jaan_ada	candidate:umrao_jaan_ada	1151	Umrao Jaan Ada	Mirza Hadi Ruswa	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1152	work_candidate_wave004_bjornson_synnove_solbakken	candidate:wave004_bjornson_synnove_solbakken	1152	Synnove Solbakken	Bjornstjerne Bjornson	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1158	work_candidate_bloom_reviewed_sister_carrie	candidate:bloom_reviewed_sister_carrie	1158	Sister Carrie	Theodore Dreiser	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1159	work_candidate_wave004_alexander_kielland_garman_and_worse	candidate:wave004_alexander_kielland_garman_and_worse	1159	Garman and Worse	Alexander Kielland	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1161	work_candidate_wave004_giovanni_pascoli_myricae	candidate:wave004_giovanni_pascoli_myricae	1161	Myricae	Giovanni Pascoli	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1171	work_candidate_wave004_umberto_saba_il_canzoniere	candidate:wave004_umberto_saba_il_canzoniere	1171	Il Canzoniere	Umberto Saba	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1173	work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0824_l_opera_in_versi	candidate:bloom_late_033_literature_bloom_chaotic_age_reviewed_0824_l_opera_in_versi	1173	L'Opera in Versi	Eugenio Montale	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1175	work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0820_the_buried_harbour	candidate:bloom_late_033_literature_bloom_chaotic_age_reviewed_0820_the_buried_harbour	1175	The Buried Harbour	Giuseppe Ungaretti	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1176	work_candidate_wave004_camilo_castelo_branco_doomed_love	candidate:wave004_camilo_castelo_branco_doomed_love	1176	Doomed Love	Camilo Castelo Branco	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1177	work_candidate_wave004_sibilla_aleramo_a_woman	candidate:wave004_sibilla_aleramo_a_woman	1177	A Woman	Sibilla Aleramo	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1178	work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0821_the_storm_and_other_things	candidate:bloom_late_033_literature_bloom_chaotic_age_reviewed_0821_the_storm_and_other_things	1178	The Storm and Other Things	Eugenio Montale	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1179	work_candidate_wave004_antonio_tabucchi_pereira_maintains	candidate:wave004_antonio_tabucchi_pereira_maintains	1179	Pereira Maintains	Antonio Tabucchi	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1180	work_candidate_southasia_lit_chha_mana_atha_guntha	candidate:southasia_lit_chha_mana_atha_guntha	1180	Chha Mana Atha Guntha	Fakir Mohan Senapati	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1182	work_candidate_genre_lit_hound_baskervilles	candidate:genre_lit_hound_baskervilles	1182	The Hound of the Baskervilles	Arthur Conan Doyle	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1187	work_candidate_genre_lit_five_children_it	candidate:genre_lit_five_children_it	1187	Five Children and It	E. Nesbit	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	true	3.00	medium_cut_review_priority	open_no_evidence;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1191	work_candidate_wave004_dario_fo_accidental_death_of_an_anarchist	candidate:wave004_dario_fo_accidental_death_of_an_anarchist	1191	Accidental Death of an Anarchist	Dario Fo	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1192	work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0834_se_non_ora_quando	candidate:bloom_late_033_literature_bloom_chaotic_age_reviewed_0834_se_non_ora_quando	1192	Se Non Ora, Quando?	Primo Levi	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	1	false	3.00	medium_cut_review_priority	open_no_evidence;chronology_issues=1	manual_cut_review_before_pairing_with_add_candidate
