work_id	candidate_status	canonical_title	source_debt_status	evidence_count	accepted_independent_support_families	provisional_independent_support_families	omission_readiness	relation_scope_blocker_count	date_uncertainty_flag	boundary_scope_flag	source_debt_penalty_input	relation_scope_penalty_input	date_uncertainty_penalty_input	boundary_scope_penalty_input	scoring_readiness	blocking_reasons	next_action
work_candidate_bloom_reviewed_pope_poems	incumbent_current_path	The Rape of the Lock and Selected Poems	open_provisional_external_support	2	0	2	not_omission_candidate	2	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_scale_lit_gil_blas	incumbent_current_path	Gil Blas	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_battles_coxinga	incumbent_current_path	The Battles of Coxinga	open_selection_only	1	0	0	not_omission_candidate	2	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	verify_complete_work_scope_or_record_selection_policy
work_candidate_scale_lit_robinson_crusoe	incumbent_current_path	Robinson Crusoe	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_eastasia_lit_love_suicides_amijima	incumbent_current_path	The Love Suicides at Amijima	open_selection_only	2	0	0	not_omission_candidate	4	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	verify_complete_work_scope_or_record_selection_policy
work_candidate_scale_lit_moll_flanders	incumbent_current_path	Moll Flanders	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_journal_plague_year	incumbent_current_path	A Journal of the Plague Year	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_erasmus_montanus	incumbent_current_path	Erasmus Montanus	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_roxana_defoe	incumbent_current_path	Roxana	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_gap_031_0226_gulliver_s_travels	incumbent_current_path	Gulliver's Travels	open_provisional_external_support	2	0	1	not_omission_candidate	3	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_scale4_lit_utendi_wa_tambuka	incumbent_current_path	Utendi wa Tambuka	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_modest_proposal	incumbent_current_path	A Modest Proposal	open_provisional_external_support	1	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_scale_lit_manon_lescaut	incumbent_current_path	Manon Lescaut	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale_lit_pamela	incumbent_current_path	Pamela	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_strange_tales_liaozhai	incumbent_current_path	Strange Tales from a Chinese Studio	open_selection_only	1	0	0	not_omission_candidate	2	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	verify_complete_work_scope_or_record_selection_policy
work_candidate_scale_lit_joseph_andrews	incumbent_current_path	Joseph Andrews	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_completion_lit_servant_two_masters	incumbent_current_path	The Servant of Two Masters	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale_lit_clarissa	incumbent_current_path	Clarissa	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_zadig	incumbent_current_path	Zadig	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_chushingura	incumbent_current_path	Chushingura	open_selection_only	1	0	0	not_omission_candidate	2	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	verify_complete_work_scope_or_record_selection_policy
work_candidate_scale_lit_tom_jones	incumbent_current_path	Tom Jones	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_chilam_balam_chumayel	incumbent_current_path	Book of Chilam Balam of Chumayel	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_kulliyat_e_mir	incumbent_current_path	Kulliyat-e-Mir	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_chinh_phu_ngam	incumbent_current_path	Lament of the Soldier's Wife	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_eastasia_lit_buson_haiku	incumbent_current_path	Selected Haiku	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_southasia_lit_bulleh_shah_kafis	incumbent_current_path	Selected Kafis	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_me_lit_sayat_nova_poems	incumbent_current_path	Selected Poems	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_me_lit_nedim_poems	incumbent_current_path	Selected Poems	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale_lit_sindhi_shah_jo_risalo	incumbent_current_path	Shah Jo Risalo	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_indig_lit_songs_dzitbalche	incumbent_current_path	Songs of Dzitbalche	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave002_lennox_female_quixote	incumbent_current_path	The Female Quixote	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_me_lit_wisdom_lies	incumbent_current_path	The Book of Wisdom and Lies	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_gap_031_0263_the_expedition_of_humphrey_clinker	incumbent_current_path	The Expedition of Humphrey Clinker	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scholars_wu_jingzi	incumbent_current_path	The Scholars	open_selection_only	2	0	0	not_omission_candidate	2	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	verify_complete_work_scope_or_record_selection_policy
work_candidate_euro_under_lit_seasons_donelaitis	incumbent_current_path	The Seasons	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_eastasia_lit_incomparable_prince	incumbent_current_path	The Tale of the Incomparable Prince	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_indig_lit_maya_trials	incumbent_current_path	Maya Testimony: Selected Public Colonial Texts	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_gap_031_0325_poem_on_the_lisbon_disaster	incumbent_current_path	Poem on the Lisbon Disaster	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_canon_candide_voltaire	incumbent_current_path	Candide	open_provisional_external_support	2	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_scale_lit_rasselas	incumbent_current_path	Rasselas	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_canon_tristram_shandy	incumbent_current_path	Tristram Shandy	open_internal_only	1	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	add_external_source_support
work_candidate_bloom_gap_031_0251_school_for_scandal	incumbent_current_path	School for Scandal	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_gap_031_0248_she_stoops_to_conquer	incumbent_current_path	She Stoops to Conquer	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_gap_031_0241_the_beaux_strategem	incumbent_current_path	The Beaux' Strategem	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_gap_031_0243_the_country_wife	incumbent_current_path	The Country Wife	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave002_etherege_man_of_mode	incumbent_current_path	The Man of Mode	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave002_vanbrugh_provoked_wife	incumbent_current_path	The Provoked Wife	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_gap_031_0252_the_rivals	incumbent_current_path	The Rivals	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_gap_031_0247_the_vicar_of_wakefield	incumbent_current_path	The Vicar of Wakefield	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave002_gray_elegy_country_churchyard	incumbent_current_path	Elegy Written in a Country Churchyard	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave002_rochester_selected_poems	incumbent_current_path	Selected Poems	open_provisional_external_support	1	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_wave002_thomson_seasons	incumbent_current_path	The Seasons	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave002_montagu_turkish_embassy_letters	incumbent_current_path	Turkish Embassy Letters	open_provisional_external_support	1	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_bloom_gap_031_0249_the_traveller	incumbent_current_path	The Traveller	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale_lit_julie_rousseau	incumbent_current_path	Julie, or the New Heloise	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_rameaus_nephew	incumbent_current_path	Rameau's Nephew	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_three_hundred_tang_poems	incumbent_current_path	Three Hundred Tang Poems	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale_lit_castle_otranto	incumbent_current_path	The Castle of Otranto	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_southasia_lit_heer_waris_shah	incumbent_current_path	Heer	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale_lit_sentimental_journey	incumbent_current_path	A Sentimental Journey	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_emilia_galotti	incumbent_current_path	Emilia Galotti	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_wheatley_poems	incumbent_current_path	Poems on Various Subjects, Religious and Moral	open_selection_only	1	0	0	not_omission_candidate	2	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	verify_complete_work_scope_or_record_selection_policy
work_candidate_sorrows_young_werther	incumbent_current_path	The Sorrows of Young Werther	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_ugetsu_monogatari	incumbent_current_path	Ugetsu Monogatari	open_selection_only	1	0	0	not_omission_candidate	2	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	verify_complete_work_scope_or_record_selection_policy
work_candidate_scale_lit_evelina	incumbent_current_path	Evelina	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_canon_hume_dialogues_natural_religion	incumbent_current_path	Dialogues Concerning Natural Religion	open_internal_only	1	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	add_external_source_support
work_candidate_completion_lit_nathan_wise	incumbent_current_path	Nathan the Wise	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_lament_royal_concubine	incumbent_current_path	Lament of a Royal Concubine	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
