id	rank	phase	title	aliases	creators	date_label	sort_year	period_bucket	macro_region	form_bucket	section	group	topic	medium	unit_type	tier	pool	source	source_id	source_status	review_status	progress_status	lifetime_path	url	normalized_title	normalized_creators	boundary_flags	generic_title
candidate:sedna_inuit_narratives	755	3	Sedna / Sea-Woman Narratives: Selected Public Accounts	""	Inuit and Arctic oral traditions	living oral tradition; documented variants	1800	1800_1830_ce	oceania_arctic	sacred_myth_ritual	textual_humanities	mythology_folklore_oral_traditions	inuit_and_arctic_mythology	text	oral_myth_selection	contextual	coverage	wave_011_mythology_religion_oral_traditions	sedna_inuit_narratives	manual_only	needs_sources	planned	true		sedna sea woman narratives selected public accounts	inuit and arctic oral traditions	oral_tradition|myth_ritual	false
candidate:six_records_floating_life	772	3	Six Records of a Floating Life	""	Shen Fu	1808	1808	1800_1830_ce	east_asia	essays_memoir_testimony	textual_humanities	literature	classical_chinese_literature	text	memoir	major	coverage	wave_018_phase_0_expansion	six_records_floating_life	manual_only	needs_sources	planned	true		six records of floating life	shen fu	history_chronicle|memoir_testimony	false
candidate:grimm_fairy_tales_selected	785	3	Grimm Fairy Tales: Selected Tales	""	Jacob Grimm; Wilhelm Grimm; German folktale informants and editors	1812-1857 editions	1812	1800_1830_ce	europe	sacred_myth_ritual	textual_humanities	mythology_folklore_oral_traditions	fairy_tale_traditions	text	folktale_collection	core	spine	wave_011_mythology_religion_oral_traditions	grimm_fairy_tales_selected	manual_only	needs_sources	planned	true		grimm fairy tales selected tales	jacob grimm wilhelm grimm german folktale informants and editors	oral_tradition|myth_ritual	false
candidate:bloom_reviewed_devil_elixirs	793	3	The Devil's Elixirs	""	E. T. A. Hoffmann	1815-1816	1815	1800_1830_ce	europe	speculative_genre	textual_humanities	literature	german_literature	text	gothic_novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_devil_elixirs	manual_only	needs_sources	planned	true		devils elixirs	e t hoffmann	genre_fiction	false
candidate:genre_lit_nightmare_abbey	806	3	Nightmare Abbey	""	Thomas Love Peacock	1818	1818	1800_1830_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	gothic_literature	text	satirical_novel	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_nightmare_abbey	manual_only	needs_sources	planned	true		nightmare abbey	thomas love peacock	genre_fiction	false
candidate:bloom_reviewed_melmoth_wanderer	810	3	Melmoth the Wanderer	""	Charles Maturin	1820	1820	1800_1830_ce	europe	speculative_genre	textual_humanities	literature	british_literature	text	gothic_novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_melmoth_wanderer	manual_only	needs_sources	planned	true		melmoth wanderer	charles maturin	genre_fiction	false
candidate:wave001_franklin_autobiography	812	3	The Autobiography of Benjamin Franklin	Autobiography	Benjamin Franklin	written 1771-1790; published 1791-1818	1791	1750_1800_ce	americas	essays_memoir_testimony	textual_humanities	literature	american_literature	text	autobiography	major	coverage	wave_001_canon_audit_integration	wave001_franklin_autobiography	manual_only	needs_sources	planned	true		autobiography of benjamin franklin	benjamin franklin	memoir_testimony	false
candidate:bloom_reviewed_confessions_opium_eater	813	3	Confessions of an English Opium-Eater	""	Thomas De Quincey	1821	1821	1800_1830_ce	europe	essays_memoir_testimony	textual_humanities	literature	british_literature	text	literary_memoir	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_confessions_opium_eater	manual_only	needs_sources	planned	true		confessions of english opium eater	thomas de quincey	memoir_testimony	false
candidate:global_lit_glass_palace_chronicle	830	3	The Glass Palace Chronicle	""	Burmese court chronicle tradition	1829	1829	1800_1830_ce	southeast_asia	essays_memoir_testimony	textual_humanities	literature	burmese_literature	text	literary_chronicle	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_glass_palace_chronicle	manual_only	needs_sources	planned	true		glass palace chronicle	burmese court chronicle tradition	history_chronicle	false
candidate:wave001_apess_son_of_the_forest	837	3	A Son of the Forest	A Son of the Forest and Other Writings	William Apess	1829	1829	1800_1830_ce	americas	essays_memoir_testimony	textual_humanities	literature	native_american_literature	text	autobiography	major	coverage	wave_001_canon_audit_integration	wave001_apess_son_of_the_forest	manual_only	needs_sources	planned	true		son of forest	william apess	memoir_testimony	false
candidate:kalevala	844	3	Kalevala	""	Elias Lonnrot; Finnish-Karelian oral poetry tradition	compiled 1835; expanded 1849	1835	1830_1850_ce	europe	sacred_myth_ritual	textual_humanities	mythology_folklore_oral_traditions	finnish_and_baltic_mythology	text	compiled_oral_epic	core	spine	wave_011_mythology_religion_oral_traditions	kalevala	manual_only	needs_sources	planned	true		kalevala	elias lonnrot finnish karelian oral poetry tradition	oral_tradition|myth_ritual	false
candidate:bloom_reviewed_douglass_narrative	876	3	Narrative of the Life of Frederick Douglass	""	Frederick Douglass	1845	1845	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	slave_narratives	text	autobiographical_narrative	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_douglass_narrative	manual_only	needs_sources	planned	true		narrative of life of frederick douglass	frederick douglass	memoir_testimony	false
candidate:bloom_reviewed_david_copperfield	890	3	David Copperfield	The Personal History, Adventures, Experience and Observation of David Copperfield the Younger	Charles Dickens	1849-1850	1849	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_david_copperfield	manual_only	needs_sources	planned	true		david copperfield	charles dickens	history_chronicle	false
candidate:global_lit_khun_chang_khun_phaen	896	3	Khun Chang Khun Phaen	""	Thai oral and court literary tradition	18th-19th century compilation	1850	1850_1870_ce	southeast_asia	epic_oral_folk	textual_humanities	literature	thai_literature	text	verse_tale	core	spine	wave_020_global_literature_asia_africa_spine	global_lit_khun_chang_khun_phaen	manual_only	needs_sources	planned	true		khun chang khun phaen	thai oral and court literary tradition	oral_tradition	false
candidate:euro_under_lit_makriyannis	904	4	Memoirs	""	Ioannis Makriyannis	19th century	1850	1850_1870_ce	europe	essays_memoir_testimony	textual_humanities	literature	modern_greek_literature	text	literary_memoir	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_makriyannis	manual_only	needs_sources	planned	true		memoirs	ioannis makriyannis	memoir_testimony	false
candidate:eastasia_lit_life_shabkar	922	4	The Life of Shabkar	""	Shabkar Tsokdruk Rangdrol	19th century	1850	1850_1870_ce	east_asia	essays_memoir_testimony	textual_humanities	literature	tibetan_literature	text	spiritual_autobiography	major	coverage	wave_035_literature_east_asia_scale	eastasia_lit_life_shabkar	manual_only	needs_sources	planned	true		life of shabkar	shabkar tsokdruk rangdrol	memoir_testimony	false
candidate:genre_lit_journey_center	978	4	Journey to the Center of the Earth	""	Jules Verne	1864	1864	1850_1870_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_journey_center	manual_only	needs_sources	planned	true		journey to center of earth	jules verne	genre_fiction	false
candidate:scale5_lit_alice_wonderland	982	4	Alice's Adventures in Wonderland	Alices Adventures in Wonderland	Lewis Carroll	1865	1865	1850_1870_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	core	spine	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_alice_wonderland	manual_only	needs_sources	planned	true		alices adventures in wonderland	lewis carroll	children_ya	false
candidate:genre_lit_from_earth_moon	986	4	From the Earth to the Moon	""	Jules Verne	1865	1865	1850_1870_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_from_earth_moon	manual_only	needs_sources	planned	true		from earth to moon	jules verne	genre_fiction	false
candidate:crime_and_punishment	987	4	Crime and Punishment	""	Fyodor Dostoevsky	1866	1866	1850_1870_ce	europe	fiction_narrative_prose	textual_humanities	literature	russian_literature	text	novel	core	spine	wave_005_readable_doable_units	crime_and_punishment	manual_only	needs_sources	planned	true		crime and punishment	fyodor dostoevsky	genre_fiction	false
candidate:genre_lit_twenty_thousand_leagues	1004	4	Twenty Thousand Leagues Under the Seas	20,000 Leagues Under the Sea | Twenty Thousand Leagues Under the Sea	Jules Verne	1870	1870	1870_1890_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_twenty_thousand_leagues	manual_only	needs_sources	planned	true		twenty thousand leagues under seas	jules verne	genre_fiction	false
candidate:bloom_reviewed_north_wind	1006	4	At the Back of the North Wind	""	George MacDonald	1871	1871	1870_1890_ce	europe	children_young_adult	textual_humanities	literature	british_literature	text	childrens_fantasy	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_north_wind	manual_only	needs_sources	planned	true		at back of north wind	george macdonald	children_ya|genre_fiction	false
candidate:scale5_lit_through_looking_glass	1008	4	Through the Looking-Glass	Through the Looking-Glass, and What Alice Found There | Through the Looking Glass	Lewis Carroll	1871	1871	1870_1890_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_through_looking_glass	manual_only	needs_sources	planned	true		through looking glass	lewis carroll	children_ya	false
candidate:genre_lit_carmilla	1009	4	Carmilla	""	Sheridan Le Fanu	1872	1872	1870_1890_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novella	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_carmilla	manual_only	needs_sources	planned	true		carmilla	sheridan le fanu	genre_fiction	false
candidate:completion_lit_crime_father_amaro	1019	4	The Crime of Father Amaro	""	Eca de Queiros	1875	1875	1870_1890_ce	europe	fiction_narrative_prose	textual_humanities	literature	portuguese_literature	text	novel	major	coverage	wave_022_literature_europe_completion_spine	completion_lit_crime_father_amaro	manual_only	needs_sources	planned	true		crime of father amaro	eca de queiros	genre_fiction	false
candidate:genre_lit_black_beauty	1025	4	Black Beauty	""	Anna Sewell	1877	1877	1870_1890_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_black_beauty	manual_only	needs_sources	planned	true		black beauty	anna sewell	children_ya	false
candidate:euro_under_lit_benjamin_third	1029	4	The Travels of Benjamin the Third	""	Mendele Mocher Sforim	1878	1878	1870_1890_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	yiddish_literature	text	novella	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_benjamin_third	manual_only	needs_sources	planned	true		travels of benjamin third	mendele mocher sforim	history_chronicle	false
candidate:genre_lit_heidi	1040	4	Heidi	""	Johanna Spyri	1881	1881	1870_1890_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_heidi	manual_only	needs_sources	planned	true		heidi	johanna spyri	children_ya	false
candidate:indig_lit_life_among_piutes	1051	4	Life Among the Piutes	""	Sarah Winnemucca Hopkins	1883	1883	1870_1890_ce	americas	essays_memoir_testimony	textual_humanities	literature	native_american_literature	text	literary_memoir	major	coverage	wave_038_literature_indigenous_oceania_oral_scale	indig_lit_life_among_piutes	manual_only	needs_sources	planned	true		life among piutes	sarah winnemucca hopkins	memoir_testimony	false
candidate:genre_lit_flatland	1058	4	Flatland	""	Edwin A. Abbott	1884	1884	1870_1890_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	mathematical_fiction	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_flatland	manual_only	needs_sources	planned	true		flatland	edwin abbott	genre_fiction	false
candidate:genre_lit_king_solomons_mines	1063	4	King Solomon's Mines	""	H. Rider Haggard	1885	1885	1870_1890_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	adventure_literature	text	adventure_novel	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_king_solomons_mines	manual_only	needs_sources	planned	true		king solomons mines	h rider haggard	genre_fiction	false
candidate:genre_lit_jekyll_hyde	1067	4	Strange Case of Dr Jekyll and Mr Hyde	Jekyll and Hyde	Robert Louis Stevenson	1886	1886	1870_1890_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novella	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_jekyll_hyde	manual_only	needs_sources	planned	true		strange case of dr jekyll and mr hyde	robert louis stevenson	genre_fiction	false
candidate:southasia_lit_chandrakanta	1078	4	Chandrakanta	""	Devaki Nandan Khatri	1888	1888	1870_1890_ce	south_asia	speculative_genre	textual_humanities	literature	hindi_literature	text	fantasy_romance	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_chandrakanta	manual_only	needs_sources	planned	true		chandrakanta	devaki nandan khatri	genre_fiction	false
